members,member_coin_compositions,member_signatures,survival_rate,compensation_ratio,avg_return,avg_correlation,score,sample_count,بازه_زمانی_شروع,بازه_زمانی_پایان,تعداد_روز_فعال,تعداد_روز_کل_بازه,ریسک_به_ریوارد_کلی,ریسک_به_ریوارد_ماه‌های_سوده,ریسک_به_ریوارد_ماه‌های_ضررده,میانگین_سود_ماهانه,انحراف_معیار_سود_ماهانه,بهترین_ماه_درصد,بدترین_ماه_درصد,درصد_ماه‌های_سودده,میانگین_سود_در_ماه‌های_سودده,میانگین_ضرر_در_ماه‌های_ضررده,بیشترین_ضرر_متوالی_ماهانه,میانگین_تعداد_دوره_در_ماه,انحراف_معیار_تعداد_دوره,حداکثر_افت_سرمایه_درصد,مدت_بازگشت_از_افت_ماه,حداکثر_ضرر_متوالی_درصد
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT+XRPUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT+SOLUSDT_post_30.0_simple_hybrid_none_volatile_FOMC', 'B4Touch_TLpP5-mT3-pR001_LadFib_BufOn_1h‖BTCUSDT+ETHUSDT_post_5.0_simple_hybrid_none_volatile_FOMC']","['BTCUSDT+ETHUSDT+XRPUSDT', 'BTCUSDT+ETHUSDT+SOLUSDT', 'BTCUSDT+ETHUSDT']","['BTCUSDT+ETHUSDT+XRPUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT+SOLUSDT_post_30.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_post_5.0_simple_hybrid_none_volatile_FOMC']",67.6923076923077,1.2736868987826688,6.177435897435911,-0.029714394028910157,65.53730859243929,65,2018-06-13,2026-06-17,3167,2927,1.6278085032837923,1.6278085032837923,1.6278085032837923,6.177435897435911,13.13955159962913,39.566666666666734,-24.833333333333282,67.6923076923077,12.911363636363653,-7.931746031746023,3,1,0.0,46.59999999999994,5,-41.13333333333328
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT+SOLUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT+XRPUSDT_post_15.0_simple_hybrid_none_volatile_FOMC', 'B4Touch_TLpP5-mT3-pR001_LadFib_BufOn_1h‖BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC']","['BTCUSDT+ETHUSDT+SOLUSDT', 'BTCUSDT+ETHUSDT+XRPUSDT', 'BTCUSDT+ETHUSDT']","['BTCUSDT+ETHUSDT+SOLUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT+XRPUSDT_post_15.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC']",67.6923076923077,1.1991368680641208,6.650256410256429,0.04919182519988971,64.1899331545973,65,2018-06-13,2026-06-17,3167,2927,1.5133076665550762,1.5133076665550762,1.5133076665550762,6.65025641025643,15.706349480249274,51.80000000000007,-31.966666666666622,67.6923076923077,14.350000000000025,-9.482539682539672,4,1,0.0,65.29999999999987,4,-61.299999999999876
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT+SOLUSDT_post_15.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'B4Touch_TLpP5-mT3-pR001_LadFib_BufOn_1h‖BTCUSDT+ETHUSDT_post_15.0_simple_hybrid_none_volatile_FOMC']","['BTCUSDT+ETHUSDT+SOLUSDT', 'BTCUSDT+ETHUSDT', 'BTCUSDT+ETHUSDT']","['BTCUSDT+ETHUSDT+SOLUSDT_post_15.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_post_15.0_simple_hybrid_none_volatile_FOMC']",67.6923076923077,1.1393344944541213,6.26871794871796,0.06896982945370042,63.615941616746724,65,2018-06-13,2026-06-17,3167,2927,1.6337012343454398,1.6337012343454398,1.6337012343454398,6.26871794871796,13.527231892406531,46.20000000000007,-23.79999999999998,67.6923076923077,13.08257575757577,-8.007936507936499,3,1,0.0,49.13333333333327,5,-48.96666666666666
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT+SOLUSDT_post_15.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'B4Touch_TLpP5-mT3-pR001_LadFib_BufOn_1h‖BTCUSDT+ETHUSDT_post_10.0_simple_hybrid_none_volatile_FOMC']","['BTCUSDT+ETHUSDT+SOLUSDT', 'BTCUSDT+ETHUSDT', 'BTCUSDT+ETHUSDT']","['BTCUSDT+ETHUSDT+SOLUSDT_post_15.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_post_10.0_simple_hybrid_none_volatile_FOMC']",67.6923076923077,1.1393344944541213,6.26871794871796,0.06896982945370042,63.615941616746724,65,2018-06-13,2026-06-17,3167,2927,1.6337012343454398,1.6337012343454398,1.6337012343454398,6.26871794871796,13.527231892406531,46.20000000000007,-23.79999999999998,67.6923076923077,13.08257575757577,-8.007936507936499,3,1,0.0,49.13333333333327,5,-48.96666666666666
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT+SOLUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT+XRPUSDT_post_30.0_simple_hybrid_none_volatile_FOMC', 'B4Touch_TLpP5-mT3-pR001_LadFib_BufOn_1h‖BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC']","['BTCUSDT+ETHUSDT+SOLUSDT', 'BTCUSDT+ETHUSDT+XRPUSDT', 'BTCUSDT+ETHUSDT']","['BTCUSDT+ETHUSDT+SOLUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT+XRPUSDT_post_30.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC']",67.6923076923077,1.1991368680641208,6.650256410256429,0.04919182519988971,64.1899331545973,65,2018-06-13,2026-06-17,3167,2927,1.5133076665550762,1.5133076665550762,1.5133076665550762,6.65025641025643,15.706349480249274,51.80000000000007,-31.966666666666622,67.6923076923077,14.350000000000025,-9.482539682539672,4,1,0.0,65.29999999999987,4,-61.299999999999876
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT+SOLUSDT_post_15.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'B4Touch_TLpP5-mT3-pR001_LadFib_BufOn_1h‖BTCUSDT+ETHUSDT_post_30.0_simple_hybrid_none_volatile_FOMC']","['BTCUSDT+ETHUSDT+SOLUSDT', 'BTCUSDT+ETHUSDT', 'BTCUSDT+ETHUSDT']","['BTCUSDT+ETHUSDT+SOLUSDT_post_15.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_post_30.0_simple_hybrid_none_volatile_FOMC']",67.6923076923077,1.1393344944541213,6.26871794871796,0.06896982945370042,63.615941616746724,65,2018-06-13,2026-06-17,3167,2927,1.6337012343454398,1.6337012343454398,1.6337012343454398,6.26871794871796,13.527231892406531,46.20000000000007,-23.79999999999998,67.6923076923077,13.08257575757577,-8.007936507936499,3,1,0.0,49.13333333333327,5,-48.96666666666666
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT+SOLUSDT_post_15.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'B4Touch_TLpP5-mT3-pR001_LadFib_BufOn_1h‖BTCUSDT+ETHUSDT_post_5.0_simple_hybrid_none_volatile_FOMC']","['BTCUSDT+ETHUSDT+SOLUSDT', 'BTCUSDT+ETHUSDT', 'BTCUSDT+ETHUSDT']","['BTCUSDT+ETHUSDT+SOLUSDT_post_15.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_post_5.0_simple_hybrid_none_volatile_FOMC']",67.6923076923077,1.1393344944541213,6.26871794871796,0.06896982945370042,63.615941616746724,65,2018-06-13,2026-06-17,3167,2927,1.6337012343454398,1.6337012343454398,1.6337012343454398,6.26871794871796,13.527231892406531,46.20000000000007,-23.79999999999998,67.6923076923077,13.08257575757577,-8.007936507936499,3,1,0.0,49.13333333333327,5,-48.96666666666666
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT_post_10.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'B4Touch_TLpP5-mT3-pR001_LadFib_BufOn_1h‖BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC']","['BTCUSDT+ETHUSDT', 'BTCUSDT+ETHUSDT', 'BTCUSDT+ETHUSDT']","['BTCUSDT+ETHUSDT_post_10.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC']",67.6923076923077,1.2205896568390537,6.248717948717955,0.01958599196502422,64.66027382943737,65,2018-06-13,2026-06-17,3167,2927,1.763902855993566,1.763902855993566,1.763902855993566,6.248717948717956,13.454126118607062,44.30000000000004,-24.63333333333331,67.6923076923077,12.65530303030304,-7.174603174603171,4,1,0.0,49.333333333333314,4,-48.56666666666665
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT+SOLUSDT_post_15.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC']","['BTCUSDT+ETHUSDT+SOLUSDT', 'BTCUSDT+ETHUSDT']","['BTCUSDT+ETHUSDT+SOLUSDT_post_15.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC']",67.6923076923077,0.8165615906886531,5.361346153846169,-0.008928571428571428,62.4715612445665,65,2018-06-13,2026-06-17,3167,2927,1.4706199735315115,1.4706199735315115,1.4706199735315115,5.36134615384617,13.185560010422831,32.58750000000006,-38.09999999999994,67.6923076923077,11.7255681818182,-7.973214285714278,5,1,0.0,68.62499999999986,9,-68.39999999999995
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT+XRPUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT+SOLUSDT_post_15.0_simple_hybrid_none_volatile_FOMC', 'B4Touch_TLpP5-mT3-pR001_LadFib_BufOn_1h‖BTCUSDT+ETHUSDT_post_15.0_simple_hybrid_none_volatile_FOMC']","['BTCUSDT+ETHUSDT+XRPUSDT', 'BTCUSDT+ETHUSDT+SOLUSDT', 'BTCUSDT+ETHUSDT']","['BTCUSDT+ETHUSDT+XRPUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT+SOLUSDT_post_15.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_post_15.0_simple_hybrid_none_volatile_FOMC']",67.6923076923077,1.2736868987826688,6.177435897435911,-0.029714394028910157,65.53730859243929,65,2018-06-13,2026-06-17,3167,2927,1.6278085032837923,1.6278085032837923,1.6278085032837923,6.177435897435911,13.13955159962913,39.566666666666734,-24.833333333333282,67.6923076923077,12.911363636363653,-7.931746031746023,3,1,0.0,46.59999999999994,5,-41.13333333333328
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT_post_10.0_simple_hybrid_none_volatile_FOMC']","['BTCUSDT+ETHUSDT', 'BTCUSDT+ETHUSDT']","['BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_post_10.0_simple_hybrid_none_volatile_FOMC']",67.6923076923077,0.9595166163141998,4.839230769230776,-0.014736943164362519,63.50050575772106,65,2018-06-13,2026-06-17,3167,2927,1.515489437947946,1.515489437947946,1.515489437947946,4.839230769230775,11.012814995522309,30.26250000000001,-30.712499999999956,67.6923076923077,10.43522727272728,-6.885714285714283,4,1,0.0,48.52499999999998,8,-48.52499999999997
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT+XRPUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT+SOLUSDT_post_15.0_simple_hybrid_none_volatile_FOMC', 'B4Touch_TLpP5-mT3-pR001_LadFib_BufOn_1h‖BTCUSDT+ETHUSDT_post_30.0_simple_hybrid_none_volatile_FOMC']","['BTCUSDT+ETHUSDT+XRPUSDT', 'BTCUSDT+ETHUSDT+SOLUSDT', 'BTCUSDT+ETHUSDT']","['BTCUSDT+ETHUSDT+XRPUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT+SOLUSDT_post_15.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_post_30.0_simple_hybrid_none_volatile_FOMC']",67.6923076923077,1.2736868987826688,6.177435897435911,-0.029714394028910157,65.53730859243929,65,2018-06-13,2026-06-17,3167,2927,1.6278085032837923,1.6278085032837923,1.6278085032837923,6.177435897435911,13.13955159962913,39.566666666666734,-24.833333333333282,67.6923076923077,12.911363636363653,-7.931746031746023,3,1,0.0,46.59999999999994,5,-41.13333333333328
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT+XRPUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT+SOLUSDT_post_10.0_simple_hybrid_none_volatile_FOMC', 'B4Touch_TLpP5-mT3-pR001_LadFib_BufOn_1h‖BTCUSDT+ETHUSDT_post_30.0_simple_hybrid_none_volatile_FOMC']","['BTCUSDT+ETHUSDT+XRPUSDT', 'BTCUSDT+ETHUSDT+SOLUSDT', 'BTCUSDT+ETHUSDT']","['BTCUSDT+ETHUSDT+XRPUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT+SOLUSDT_post_10.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_post_30.0_simple_hybrid_none_volatile_FOMC']",67.6923076923077,1.2736868987826688,6.177435897435911,-0.029714394028910157,65.53730859243929,65,2018-06-13,2026-06-17,3167,2927,1.6278085032837923,1.6278085032837923,1.6278085032837923,6.177435897435911,13.13955159962913,39.566666666666734,-24.833333333333282,67.6923076923077,12.911363636363653,-7.931746031746023,3,1,0.0,46.59999999999994,5,-41.13333333333328
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT+SOLUSDT+XRPUSDT_post_5.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT+SOLUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'B4Touch_TLpP5-mT3-pR001_LadFib_BufOn_1h‖BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC']","['BTCUSDT+ETHUSDT+SOLUSDT+XRPUSDT', 'BTCUSDT+ETHUSDT+SOLUSDT', 'BTCUSDT+ETHUSDT']","['BTCUSDT+ETHUSDT+SOLUSDT+XRPUSDT_post_5.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT+SOLUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC']",67.6923076923077,1.3051773274224219,6.197435897435916,-0.0309361337587144,65.70339907046514,65,2018-06-13,2026-06-17,3167,2927,1.5154010406440268,1.5154010406440268,1.5154010406440268,6.197435897435916,14.364455441408325,45.80000000000007,-22.400000000000002,67.6923076923077,13.364393939393958,-8.819047619047598,4,1,0.0,39.999999999999915,5,-39.9999999999999
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT+XRPUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT+SOLUSDT_post_15.0_simple_hybrid_none_volatile_FOMC', 'B4Touch_TLpP5-mT3-pR001_LadFib_BufOn_1h‖BTCUSDT+ETHUSDT_post_10.0_simple_hybrid_none_volatile_FOMC']","['BTCUSDT+ETHUSDT+XRPUSDT', 'BTCUSDT+ETHUSDT+SOLUSDT', 'BTCUSDT+ETHUSDT']","['BTCUSDT+ETHUSDT+XRPUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT+SOLUSDT_post_15.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_post_10.0_simple_hybrid_none_volatile_FOMC']",67.6923076923077,1.2736868987826688,6.177435897435911,-0.029714394028910157,65.53730859243929,65,2018-06-13,2026-06-17,3167,2927,1.6278085032837923,1.6278085032837923,1.6278085032837923,6.177435897435911,13.13955159962913,39.566666666666734,-24.833333333333282,67.6923076923077,12.911363636363653,-7.931746031746023,3,1,0.0,46.59999999999994,5,-41.13333333333328
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT+XRPUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT+SOLUSDT_post_10.0_simple_hybrid_none_volatile_FOMC', 'B4Touch_TLpP5-mT3-pR001_LadFib_BufOn_1h‖BTCUSDT+ETHUSDT_post_5.0_simple_hybrid_none_volatile_FOMC']","['BTCUSDT+ETHUSDT+XRPUSDT', 'BTCUSDT+ETHUSDT+SOLUSDT', 'BTCUSDT+ETHUSDT']","['BTCUSDT+ETHUSDT+XRPUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT+SOLUSDT_post_10.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_post_5.0_simple_hybrid_none_volatile_FOMC']",67.6923076923077,1.2736868987826688,6.177435897435911,-0.029714394028910157,65.53730859243929,65,2018-06-13,2026-06-17,3167,2927,1.6278085032837923,1.6278085032837923,1.6278085032837923,6.177435897435911,13.13955159962913,39.566666666666734,-24.833333333333282,67.6923076923077,12.911363636363653,-7.931746031746023,3,1,0.0,46.59999999999994,5,-41.13333333333328
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT+SOLUSDT+XRPUSDT_post_30.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT+SOLUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'B4Touch_TLpP5-mT3-pR001_LadFib_BufOn_1h‖BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC']","['BTCUSDT+ETHUSDT+SOLUSDT+XRPUSDT', 'BTCUSDT+ETHUSDT+SOLUSDT', 'BTCUSDT+ETHUSDT']","['BTCUSDT+ETHUSDT+SOLUSDT+XRPUSDT_post_30.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT+SOLUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC']",67.6923076923077,1.3051773274224219,6.197435897435916,-0.0309361337587144,65.70339907046514,65,2018-06-13,2026-06-17,3167,2927,1.5154010406440268,1.5154010406440268,1.5154010406440268,6.197435897435916,14.364455441408325,45.80000000000007,-22.400000000000002,67.6923076923077,13.364393939393958,-8.819047619047598,4,1,0.0,39.999999999999915,5,-39.9999999999999
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT_post_5.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'B4Touch_TLpP5-mT3-pR001_LadFib_BufOn_1h‖BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC']","['BTCUSDT+ETHUSDT', 'BTCUSDT+ETHUSDT', 'BTCUSDT+ETHUSDT']","['BTCUSDT+ETHUSDT_post_5.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC']",67.6923076923077,1.2205896568390537,6.248717948717955,0.01958599196502422,64.66027382943737,65,2018-06-13,2026-06-17,3167,2927,1.763902855993566,1.763902855993566,1.763902855993566,6.248717948717956,13.454126118607062,44.30000000000004,-24.63333333333331,67.6923076923077,12.65530303030304,-7.174603174603171,4,1,0.0,49.333333333333314,4,-48.56666666666665
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT+XRPUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT+SOLUSDT_post_30.0_simple_hybrid_none_volatile_FOMC', 'B4Touch_TLpP5-mT3-pR001_LadFib_BufOn_1h‖BTCUSDT+ETHUSDT_post_10.0_simple_hybrid_none_volatile_FOMC']","['BTCUSDT+ETHUSDT+XRPUSDT', 'BTCUSDT+ETHUSDT+SOLUSDT', 'BTCUSDT+ETHUSDT']","['BTCUSDT+ETHUSDT+XRPUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT+SOLUSDT_post_30.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_post_10.0_simple_hybrid_none_volatile_FOMC']",67.6923076923077,1.2736868987826688,6.177435897435911,-0.029714394028910157,65.53730859243929,65,2018-06-13,2026-06-17,3167,2927,1.6278085032837923,1.6278085032837923,1.6278085032837923,6.177435897435911,13.13955159962913,39.566666666666734,-24.833333333333282,67.6923076923077,12.911363636363653,-7.931746031746023,3,1,0.0,46.59999999999994,5,-41.13333333333328
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT+SOLUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT+XRPUSDT_post_10.0_simple_hybrid_none_volatile_FOMC', 'B4Touch_TLpP5-mT3-pR001_LadFib_BufOn_1h‖BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC']","['BTCUSDT+ETHUSDT+SOLUSDT', 'BTCUSDT+ETHUSDT+XRPUSDT', 'BTCUSDT+ETHUSDT']","['BTCUSDT+ETHUSDT+SOLUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT+XRPUSDT_post_10.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC']",67.6923076923077,1.1991368680641208,6.650256410256429,0.04919182519988971,64.1899331545973,65,2018-06-13,2026-06-17,3167,2927,1.5133076665550762,1.5133076665550762,1.5133076665550762,6.65025641025643,15.706349480249274,51.80000000000007,-31.966666666666622,67.6923076923077,14.350000000000025,-9.482539682539672,4,1,0.0,65.29999999999987,4,-61.299999999999876
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT+XRPUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT+SOLUSDT_post_10.0_simple_hybrid_none_volatile_FOMC', 'B4Touch_TLpP5-mT3-pR001_LadFib_BufOn_1h‖BTCUSDT+ETHUSDT_post_15.0_simple_hybrid_none_volatile_FOMC']","['BTCUSDT+ETHUSDT+XRPUSDT', 'BTCUSDT+ETHUSDT+SOLUSDT', 'BTCUSDT+ETHUSDT']","['BTCUSDT+ETHUSDT+XRPUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT+SOLUSDT_post_10.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_post_15.0_simple_hybrid_none_volatile_FOMC']",67.6923076923077,1.2736868987826688,6.177435897435911,-0.029714394028910157,65.53730859243929,65,2018-06-13,2026-06-17,3167,2927,1.6278085032837923,1.6278085032837923,1.6278085032837923,6.177435897435911,13.13955159962913,39.566666666666734,-24.833333333333282,67.6923076923077,12.911363636363653,-7.931746031746023,3,1,0.0,46.59999999999994,5,-41.13333333333328
